"barcode","cas","prefix","name","description","container_size","size_unit","date_purchased","date_disposed","parent_location","location","haz_substance","un_number","dg_class_1","dg_class_2","dg_class_3","packing_group","schedule","supplier"
"100010126700","402-65-3","4-","fluoro-2-pyridinecarboxylic acid",,1,"gram","2019-10-30 07:54:10",,,"Freezer 1",True,"",,,,,,
"100010144700","70-34-8","1-","fluoro-2,4-dinitrobenzene",,100,"milliliter","2019-10-30 07:54:11",,"Toxic","TM4",True,"","6.1",,,,,
"100010055700","2357-47-3","4-","fluoro-3-(trifluoromethyl)aniline",,5,"gram","2019-10-30 07:54:11",,,"Freezer 1",True,"",,,,,,
"100010029300","7440-23-5","","sodium",,500,"gram","2019-10-30 07:54:12",,,"Dangerous when wet",True,"",,,,,,
"100010168200","402-67-5","1-","fluoro-3-nitrobenzene",,50,"milliliter","2019-10-30 07:54:12",,,"Freezer 1",True,"2810","6.1",,,"II",,
"100010052600","402-67-5","1-","fluoro-3-nitrobenzene",,10,"gram","2019-10-30 07:54:13",,,"Freezer 1",True,"2810","6.1",,,"II",,
"100010007700","248270-25-9","3-","fluoro-4-formylphenylboronic acid",,1,"gram","2019-10-30 07:54:13",,"Harmful","H18",True,"",,,,,,
"100010144800","350-46-9","1-","fluoro-4-nitrobenzene",,5,"gram","2019-10-30 07:54:14",,"Toxic","TM4",True,"2811","6.1",,,"III",,
"100010144801","350-46-9","1-","fluoro-4-nitrobenzene",,5,"gram","2019-10-30 07:54:14",,"Toxic","TM4",True,"2811","6.1",,,"III",,
"100010144802","350-46-9","1-","fluoro-4-nitrobenzene",,100,"gram","2019-10-30 07:54:15",,"Toxic","TM4",True,"2811","6.1",,,"III",,
"100010109300","446-34-4","3-","fluoro-4-nitrotoluene",,5,"gram","2019-10-30 07:54:15",,"Harmful","H5",True,"",,,,,,
"100010122800","446-34-4","3-","fluoro-4-nitrotoluene",,5,"gram","2019-10-30 07:54:16",,"Harmful","H8",True,"",,,,,,
"100010145400","371-40-4","4-","fluoroaniline",,100,"gram","2019-10-30 07:54:16",,"Toxic","TM4",True,"2941","6.1",,,"III",,
"100010145401","371-40-4","4-","fluoroaniline",,25,"gram","2019-10-30 07:54:17",,," Missing",True,"2941","6.1",,,"III",,
"100010150500","372-19-0","3-","fluoroaniline",,25,"gram","2019-10-30 07:54:17",,"Toxic","TS2",True,"2941","6.1",,,"III",,
"100010037300","459-57-4","4-","fluorobenzaldehyde",,25,"gram","2019-10-30 07:54:18",,"Flammable liquid","Small Box 3",True,"1989","3",,,"III",,
"100010037301","459-57-4","4-","fluorobenzaldehyde",,25,"gram","2019-10-30 07:54:18",,"Flammable liquid","Small Box 3",True,"1989","3",,,"III",,
"100010168300","459-57-4","4-","fluorobenzaldehyde",,10,"gram","2019-10-30 07:54:19",,"Flammable liquid","Small Box 3",True,"1989","3",,,"III",,
"100010069200","446-52-6","2-","fluorobenzaldehyde",,5,"gram","2019-10-30 07:54:19",,"Fridge","Shelf 2 Box 1",True,"1989","3",,,"III",,
"100010037400","462-06-6","","fluorobenzene",,250,"milliliter","2019-10-30 07:54:20",,"Flammable liquid","Small Box 3",True,"2387","3",,,"II",,
"100010072700","1194-02-1","4-","fluorobenzonitrile",,25,"gram","2019-10-30 07:54:20",,"Fridge","Shelf 3 Box 1",True,"","4.1",,,,,
"100010016000","403-43-0","4-","fluorobenzoyl chloride",,25,"gram","2019-10-30 07:54:21",,," Missing",True,"3265","8",,,"II",,
"100010158700","1219804-13-3","4-","fluorobenzoyl chloride (d6)",,500,"milligram","2019-10-30 07:54:21",,," Missing",True,"3265","8",,,"II",,
"100010016100","446-48-0","2-","fluorobenzyl bromide",,25,"gram","2019-10-30 07:54:22",,," Missing",True,"3265","8",,,"III",,
"100010016200","456-41-7","3-","fluorobenzyl bromide",,25,"gram","2019-10-30 07:54:22",,," Missing",True,"1760","8",,,"II",,
"100010016300","352-11-4","4-","fluorobenzyl chloride",,25,"gram","2019-10-30 07:54:23",,"Corrosive","Acid Liquid 1",True,"2920","8","3",,"II",,
"100010016400","16872-11-0","","fluoroboric acid",,500,"milliliter","2019-10-30 07:54:23",,," Missing",True,"1775","8",,,"II",,
"100010016500","16872-11-0","","fluoroboric acid",,500,"milliliter","2019-10-30 07:54:24",,"Corrosive","Acid Liquid 1",True,"1775","8",,,"II",,
"100010168400","57239-58-4","4-","fluorodibenzyl diselenide",,10,"gram","2019-10-30 07:54:24",,," Missing",True,"","6.1",,,,,
"100010069300","371-62-0","2-","fluoroethanol",,25,"gram","2019-10-30 07:54:25",,"Fridge","Shelf 2 Box 1",True,"3383","6.1","3",,"I",,
"100010069301","371-62-0","2-","fluoroethanol",,5,"gram","2019-10-30 07:54:25",,"Fridge","Shelf 2 Box 1",True,"3383","6.1","3",,"I",,
"100010072800","399-52-0","5-","fluoroindole",,25,"gram","2019-10-30 07:54:26",,"Fridge","Shelf 3 Box 1",False,"",,,,,,
"100010069400","39891-04-8","5-","fluoronicotinaldehyde",,1,"gram","2019-10-30 07:54:26",,"Fridge","Shelf 2 Box 1",False,"",,,,,,
"100010126800","31224-43-8","3-","fluoropyridine-2-carbaldehyde (3-fluoro-2-formylpyridine)",,5,"gram","2019-10-30 07:54:27",,,"Freezer 1",True,"",,,,,,
"100010077500","36404-90-7","2-","fluoropyridine-3-carbaldehyde",,5,"gram","2019-10-30 07:54:27",,"Fridge","Shelf 4 Box 1",False,"",,,,,,
"100010077501","36404-90-7","2-","fluoropyridine-3-carbaldehyde",,5,"gram","2019-10-30 07:54:28",,"Fridge","Shelf 4 Box 1",False,"",,,,,,
"100010168500","352-70-5","3-","fluorotoluene (m-fluorotoluene)",,25,"milliliter","2019-10-30 07:54:28",,"Flammable liquid","Small Box 5",True,"2388","3",,,"II",,
"100010168600","352-32-9","4-","fluorotoluene (p-fluorotoluene)",,25,"milliliter","2019-10-30 07:54:29",,," Missing",True,"2388","3",,,"II",,
"100010072900","75-69-4","","fluorotrichloromethane (FREON 11)",,100,"milliliter","2019-10-30 07:54:29",,"Fridge","Shelf 3 Box 1",True,"","6",,,,,
"100010135300","51-21-8","5-","fluorouracil",,1,"gram","2019-10-30 07:54:30",,"Poisons","Draw 2",True,"","6.1",,,,3,
"100010135301","51-21-8","5-","fluorouracil",,1,"gram","2019-10-30 07:54:30",,"Poisons","Draw 2",True,"","6.1",,,,3,
"100010057400","29022-11-5","","FMOC-Gly-OH",,25,"gram","2019-10-30 07:54:31",,,"Freezer 1",False,"",,,,,,
"100010057500","122996-47-8","","FMOC-Hyp(tBu)-OH",,1,"gram","2019-10-30 07:54:31",,,"Freezer 1",False,"",,,,,,
"100010062100","132388-59-1","","FMOC-L-Asn(Trt)-OH",,1,"gram","2019-10-30 07:54:32",,,"Freezer 1",False,"",,,,,,
"100010059800","71989-23-6","","FMOC-L-Ile-OH",,5,"gram","2019-10-30 07:54:32",,,"Freezer 1",False,"",,,,,,
"100010059900","73724-45-5","","FMOC-L-Ser-OH",,5,"gram","2019-10-30 07:54:33",,,"Freezer 1",True,"",,,,,,
"100010060000","71989-33-8","","FMOC-L-Ser(tert-Bu)-OH",,5,"gram","2019-10-30 07:54:33",,,"Freezer 1",False,"",,,,,,
"100010055800","82911-69-1","","FMOC-N-hydroxysuccinimide",,25,"gram","2019-10-30 07:54:34",,,"Freezer 1",False,"",,,,,,
"100010055801","82911-69-1","","FMOC-N-hydroxysuccinimide",,100,"gram","2019-10-30 07:54:34",,,"Freezer 1",False,"",,,,,,
"100010018500","50-00-0","","formaldehyde solution",,2.5,"liter","2019-10-30 07:54:35",,," Missing",True,"2209","8",,,"III",,
"100010018501","50-00-0","","formaldehyde solution",,500,"milliliter","2019-10-30 07:54:35",,," Missing",True,"2209","8",,,"III",,
"100010018502","50-00-0","","formaldehyde solution",,500,"milliliter","2019-10-30 07:54:35",,"Corrosive","Acid Liquid 1",True,"2209","8",,,"III",,
"100010144900","75-12-7","","formamide",,500,"milliliter","2019-10-30 07:54:36",,"Toxic","TM4",True,"","6.1",,,,,
"100010016600","64-18-6","","formic acid",,500,"milliliter","2019-10-30 07:54:36",,"Corrosive","Acid Liquid 2",True,"1779","8",,,"II",,
"100010016700","27329-70-0","5-","formyl-2-furanboronic acid",,1,"gram","2019-10-30 07:54:37",,"Corrosive","Acid Solid 1",True,"3261","8",,,"III",,
"100010016701","27329-70-0","5-","formyl-2-furanboronic acid",,1,"gram","2019-10-30 07:54:37",,"Corrosive","Acid Liquid 1",True,"3261","8",,,"III",,
"100010016800","121124-97-8","3-","formyl-4-methoxyphenylboronic acid",,5,"gram","2019-10-30 07:54:38",,"Corrosive","Acid Solid 1",True,"3261","8",,,"II",,
"100010016900","87199-16-4","3-","formylphenylboronic acid",,5,"gram","2019-10-30 07:54:38",,"Corrosive","Acid Solid 1",True,"3261","8",,,"III",,
"100010016901","87199-16-4","3-","formylphenylboronic acid",,1,"gram","2019-10-30 07:54:39",,," Missing",True,"3261","8",,,"III",,
"100010016902","87199-16-4","3-","formylphenylboronic acid",,9,"gram","2019-10-30 07:54:39",,"Corrosive","Acid Solid 1",True,"3261","8",,,"III",,
"100010017000","87199-17-5","4-","formylphenylboronic acid",,5,"gram","2019-10-30 07:54:40",,"Corrosive","Acid Solid 1",True,"","8",,,,,
"100010109600","616-76-2","5-","formylsalicylic acid",,1,"gram","2019-10-30 07:54:40",,"Harmful","H5",False,"",,,,,,
"100010007900","4347-33-5","5-","formylthiophene-2-boronic acid",,5,"gram","2019-10-30 07:54:41",,"Harmful","H18",True,"",,,,,,
"100010007901","4347-33-5","5-","formylthiophene-2-boronic acid",,5,"gram","2019-10-30 07:54:41",,"Harmful","H18",True,"",,,,,,
"100010109700","498-60-2","3-","furaldehyde",,25,"gram","2019-10-30 07:54:42",,"Harmful","H5",True,"",,,,,,
"100010139600","98-01-1","2-","furaldehyde",,500,"milliliter","2019-10-30 07:54:42",,"Toxic","TM2",True,"","6.1","3",,,,
"100010156300","110-00-9","","furan",,0,"","2019-10-30 07:54:43",,," Missing",True,"2389","3",,,"II",,
"100010109800","98-00-0","","furforyl alcohol",,50,"gram","2019-10-30 07:54:43",,"Harmful","H5",True,"",,,,,,
"100010029301","7440-23-5","","sodium",,500,"gram","2019-10-30 07:54:44",,,"Dangerous when wet",True,"",,,,,,
"100010029400","56553-60-7","","sodium triacetoxyborohydride",,25,"gram","2019-10-30 07:54:44",,,"Dangerous when wet",True,"",,,,,,
"100010109900","1121-89-7","","glutanimide",,5,"gram","2019-10-30 07:54:45",,"Harmful","H5",False,"",,,,,,
"100010029500","7440-66-6","","zinc",,500,"gram","2019-10-30 07:54:45",,,"Dangerous when wet",True,"1436","4.3","4.2",,"II",,
"100010052700","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:46",,,"Freezer 1",False,"",,,,,,
"100010052701","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:46",,,"Freezer 1",False,"",,,,,,
"100010052702","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:47",,,"Freezer 1",False,"",,,,,,
"100010052703","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:47",,,"Freezer 1",False,"",,,,,,
"100010052704","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:48",,,"Freezer 1",False,"",,,,,,
"100010052705","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:48",,,"Freezer 1",False,"",,,,,,
"100010052706","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:49",,,"Freezer 1",False,"",,,,,,
"100010052707","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:49",,,"Freezer 1",False,"",,,,,,
"100010052708","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:49",,,"Freezer 1",False,"",,,,,,
"100010052709","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:50",,,"Freezer 1",False,"",,,,,,
"100010052710","28319-77-9","L-a-","glycerophosphorylcholine",,100,"milligram","2019-10-30 07:54:50",,,"Freezer 1",False,"",,,,,,
"100010029501","7440-66-6","","zinc",,500,"gram","2019-10-30 07:54:51",,,"Dangerous when wet",True,"1436","4.3","4.2",,"II",,
"100010086000","623-33-6","","glycine ethyl ester hydrochloride",,100,"gram","2019-10-30 07:54:51",,"Harmful","H12",True,"",,,,,,
"100010101700","623-33-6","","glycine ethyl ester hydrochloride",,1,"kilogram","2019-10-30 07:54:52",,"Harmful","H26",True,"",,,,,,
"100010101701","623-33-6","","glycine ethyl ester hydrochloride",,100,"gram","2019-10-30 07:54:52",,," Missing",True,"",,,,,,
"100010101702","623-33-6","","glycine ethyl ester hydrochloride",,100,"gram","2019-10-30 07:54:53",,," Missing",True,"",,,,,,
"100010037500","3741-38-6","","glycol sulfite",,25,"gram","2019-10-30 07:54:53",,"Flammable liquid","Small Box 3",True,"",,,,,,
"100010017100","78-14-1","","glycolic acid",,25,"gram","2019-10-30 07:54:54",,," Missing",True,"3261","8",,,"II",,
"100010017101","78-14-1","","glycolic acid",,100,"gram","2019-10-30 07:54:54",,"Corrosive","Acid Solid 1",True,"3261","8",,,"II",,
"100010110000","301224-40-8","","Grubbs Catalyst-2nd Generation",,250,"milligram","2019-10-30 07:54:55",,"Harmful","H5",True,"",,,,,,
"100010052900","486-84-0","","harmane",,1,"gram","2019-10-30 07:54:55",,,"Freezer 1",False,"",,,,,,
"100010077600","2396-63-6","1,6-","heptadiyne",,1,"gram","2019-10-30 07:54:56",,"Fridge","Shelf 4 Box 1",True,"3295","3",,,"II",,
"100010077700","813-19-4","","bis(tributyltin) see hexabutylditin",,25,"gram","2019-10-30 07:54:56",,"Fridge","Shelf 4 Box 1",True,"2788","6.1",,,"III",7,
"100010145000","77-47-4","","hexachlorocyclopentadiene",,25,"gram","2019-10-30 07:54:57",,"Toxic","TM4",True,"2646","6.1",,,"I",,
"100010145001","77-47-4","","hexachlorocyclopentadiene",,25,"gram","2019-10-30 07:54:57",,"Toxic","TM4",True,"2646","6.1",,,"I",,
"100010145002","77-47-4","","hexachlorocyclopentadiene",,25,"gram","2019-10-30 07:54:58",,"Toxic","TM4",True,"2646","6.1",,,"I",,
"100010145003","77-47-4","","hexachlorocyclopentadiene",,25,"gram","2019-10-30 07:54:58",,"Toxic","TM4",True,"2646","6.1",,,"I",,
"100010145004","77-47-4","","hexachlorocyclopentadiene",,25,"gram","2019-10-30 07:54:59",,"Toxic","TM4",True,"2646","6.1",,,"I",,
"100010145005","77-47-4","","hexachlorocyclopentadiene",,25,"gram","2019-10-30 07:54:59",,"Toxic","TM4",True,"2646","6.1",,,"I",,
"100010077800","13465-77-5","","hexachlorodisilane",,5,"milliliter","2019-10-30 07:55:00",,"Fridge","Shelf 4 Box 1",True,"",,,,,,
"100010145100","72301-86-1","","hexafluoroacetone deuterate",,10,"gram","2019-10-30 07:55:00",,,"Deuterates dessicator",True,"2552","6.1",,,"II",,
"100010145101","72301-86-1","","hexafluoroacetone deuterate",,10,"gram","2019-10-30 07:55:01","2020-01-15 00:12:36.76569",,"Deuterates dessicator",True,"2552","6.1",,,"II",,
"100010145102","72301-86-1","","hexafluoroacetone deuterate",,10,"gram","2019-10-30 07:55:01",,,"Deuterates dessicator",True,"2552","6.1",,,"II",,
"100010145300","680-31-9","","hexamethylphosphoramide",,100,"milliliter","2019-10-30 07:55:02",,"Toxic","TM4",True,"",,,,,,
"100010145301","680-31-9","","hexamethylphosphoramide",,100,"milliliter","2019-10-30 07:55:02",,"Toxic","TM2",True,"",,,,,,
"100010145302","680-31-9","","hexamethylphosphoramide",,100,"milliliter","2019-10-30 07:55:03",,"Toxic","TM5",True,"",,,,,,
"100010145303","680-31-9","","hexamethylphosphoramide",,550,"gram","2019-10-30 07:55:03",,"Toxic","TL2",True,"",,,,,,
"100010013100","1186-52-3","d3-","acetic acid-d",,500,"microliter","2019-10-30 07:55:04",,,"Deuterates dessicator",True,"",,,,,,
"100010013101","1186-52-3","d3-","acetic acid-d",,500,"microliter","2019-10-30 07:55:04",,," Missing",True,"",,,,,,
"100010017200","142-61-0","","hexanoyl chloride",,100,"gram","2019-10-30 07:55:05",,"Corrosive","Acid Liquid 1",True,"2920","8","3",,"II",,
"100010110101","23978-09-8","4,7,13,16,21, 24-","hexaoxa-1,10-diazobicyclo [8.8.8]-hexacosane",,1,"gram","2019-10-30 07:55:05",,"Harmful","H5",True,"",,,,,,
"100010168800","821-41-0","5-","hexen-1-ol",,25,"milliliter","2019-10-30 07:55:05",,"Flammable liquid","Small Box 3",True,"1987","3",,,"III",,
"100010168801","821-41-0","5-","hexen-1-ol",,25,"milliliter","2019-10-30 07:55:06",,"Flammable liquid","Small Box 3",True,"1987","3",,,"III",,
"100010168802","821-41-0","5-","hexen-1-ol",,25,"milliliter","2019-10-30 07:55:06",,"Flammable liquid","Small Box 3",True,"1987","3",,,"III",,
"100010037600","592-41-6","1-","hexene",,50,"milliliter","2019-10-30 07:55:07",,," Missing",True,"2370","3",,,"II",,
"100010037700","7642-09-3","cis-3-","hexene",,1,"milliliter","2019-10-30 07:55:08",,"Flammable liquid","Small Box 3",True,"3295","3",,,"II",,
"100010077900","13269-52-8","trans-3-","hexene",,5,"gram","2019-10-30 07:55:08",,"Fridge","Shelf 4 Box 1",True,"3295","3",,,"II",,
"100010110200","616880-14-9","5'-","hexyl-2,2'-bithiophene-5-boronic acid pinacol ester",,5,"gram","2019-10-30 07:55:09",,"Harmful","H5",True,"",,,,,,
"100010013102","1186-52-3","d3-","acetic acid-d",,500,"microliter","2019-10-30 07:55:09",,," Missing",True,"",,,,,,
"100010069500","23491-45-4","","Hoechst dye 33258",,1,"gram","2019-10-30 07:55:10",,"Fridge","Shelf 2 Box 1",True,"",,,,,,
"100010025400","505-66-8","","homopiperazine",,25,"gram","2019-10-30 07:55:10",,"Corrosive","Base 1",True,"3259","8",,,"II",,
"100010023500","302-01-2","","hydrazine hydrate",,100,"milliliter","2019-10-30 07:55:11",,"Corrosive","Base 1",True,"2030","8","6.1",,"II",,
"100010023501","302-01-2","","hydrazine hydrate",,500,"milliliter","2019-10-30 07:55:11",,"Corrosive","Base 2",True,"2030","8","6.1",,"II",,
"100010145200","10034-93-2","","hydrazine sulfate",,100,"gram","2019-10-30 07:55:11",,"Toxic","TM4",True,"2923","8","6.1",,"III",,
"100010018600","10035-10-6","","hydrobromic acid",,500,"milliliter","2019-10-30 07:55:12",,," Missing",True,"1788","8",,,"II",,
"100010018601","10035-10-6","","hydrobromic acid",,500,"milliliter","2019-10-30 07:55:12",,"Corrosive","Acid Liquid 2",True,"1788","8",,,"II",,
"100010017300","7647-01-0","","hydrochloric acid",,2.5,"liter","2019-10-30 07:55:13","2020-07-29 01:33:42.830517",," Missing",True,"1789","8",,,"II",,
"100010017301","7647-01-0","","hydrochloric acid",,500,"milliliter","2019-10-30 07:55:13","2020-07-29 01:33:10.089456",," Missing",True,"1789","8",,,"II",,
"100010017400","10035-10-6","","hydrobromic acid",,100,"milliliter","2019-10-30 07:55:14",,," Missing",True,"1788","8",,,"II",,
"100010168900","10035-10-6","","hydrobromic acid",,100,"gram","2019-10-30 07:55:15",,"Corrosive","Acid Liquid 1",True,"1788","8",,,"II",,
"100010169000","10035-10-6","","hydrobromic acid",,250,"gram","2019-10-30 07:55:21",,," Missing",True,"1788","8",,,"II",,
"100010169100","7647-01-0","","hydrochloric acid",,100,"milliliter","2019-10-30 07:55:22",,,"Freezer 1",True,"1789","8",,,"II",,
"100010071300","7647-01-0","","hydrochloric acid",,100,"milliliter","2019-10-30 07:55:23",,"Fridge","Shelf 2 Box 2",True,"1789","8",,,"II",,
"100010064500","7647-01-0","","hydrochloric acid",,100,"milliliter","2019-10-30 07:55:23",,"Fridge","Door",True,"1789","8",,,"II",,
"100010064501","7647-01-0","","hydrochloric acid",,100,"milliliter","2019-10-30 07:55:24",,"Fridge","Door",True,"1789","8",,,"II",,
"100010156400","26023-84-7","","hydrogen hexachloroplatinate (IV) hydrate",,5,"gram","2019-10-30 07:55:25",,"Corrosive","Acid Solid 1",True,"2507","8",,,"III",,
"100010050300","7722-84-1","","hydrogen peroxide",,500,"milliliter","2019-10-30 07:55:25",,,"Freezer 1",True,"2014","5.1","8",,"II",,
"100010050301","7722-84-1","","hydrogen peroxide",,500,"milliliter","2019-10-30 07:55:26",,,"Freezer 1",True,"2014","5.1","8",,"II",,
"100010050302","7722-84-1","","hydrogen peroxide",,500,"milliliter","2019-10-30 07:55:26",,,"Freezer 1",True,"2014","5.1","8",,"II",,
"100010156500","10034-85-2","","hydroiodic acid",,0,"","2019-10-30 07:55:27",,," Missing",True,"1787","8",,,"II",,
"100010110300","354-74-3","3-","hydroxy-1-methylpiperidine",,25,"gram","2019-10-30 07:55:27",,"Harmful","H5",True,"",,,,,,
"100010064600","513-86-0","3-","hydroxy-2-butanone",,50,"gram","2019-10-30 07:55:28",,"Fridge","Door",True,"2621","3",,,"III",,
"100010110400","3011-34-5","4-","hydroxy-3-nitrobenzaldehyde",,5,"gram","2019-10-30 07:55:28",,"Harmful","H5",False,"",,,,,,
"100010093000","3272-08-0","4-","hydroxy-3-nitrobenzonitrile",,25,"gram","2019-10-30 07:55:29",,"Harmful","H17",False,"",,,,,,
"100010093100","673-22-3","2-","hydroxy-4-methoxybenzaldehyde",,25,"gram","2019-10-30 07:55:29",,"Harmful","H17",True,"",,,,,,
"100010110500","21715-90-2","endo-N-","hydroxy-5-norbornene-2,3-dicarboximide",,10,"gram","2019-10-30 07:55:30",,"Harmful","H5",True,"",,,,,,
"100010156600","27126-76-7","[","hydroxy(tosyloxy)iodo]benzene",,5,"gram","2019-10-30 07:55:30",,"Harmful","H5",False,"",,,,,,
"100010018700","10039-54-0","","allylmagnesium chloride",,500,"gram","2019-10-30 07:55:31",,"Corrosive","Acid Solid 2",True,"3399","4.3","3",,"I",,
"100010093200","100-83-4","3-","hydroxybenzaldehyde",,100,"gram","2019-10-30 07:55:31",,"Harmful","H17",False,"",,,,,,
"100010112500","123-08-0","4-","hydroxybenzaldehyde",,50,"gram","2019-10-30 07:55:32",,"Harmful","H5",True,"",,,,,,
"100010112501","123-08-0","4-","hydroxybenzaldehyde",,50,"gram","2019-10-30 07:55:32",,"Harmful","H12",True,"",,,,,,
"100010112502","123-08-0","4-","hydroxybenzaldehyde",,50,"gram","2019-10-30 07:55:33",,"Harmful","H5",True,"",,,,,,
